5	a	bacterial	or	viral	infection	at1	jj	cc	jj	nn1
5	Center	for	Biomedical	Ethics	at	nn1	if	jj	nn	ii
6	center	of	a	black	hole	nn1	io	at1	jj	nn1
7	changing	cognitive	and	behavioral	efforts	vvg	jj	cc	jj	nn2
5	characteristics	and	behavioral	tendencies	of	nn2	cc	jj	nn2	io
5	Chechens	fought	a	bloody	independence	np2	vvd	at1	jj	nn1
14	chemical	and	biological	weapons	and	jj	cc	jj	nn2	cc
14	chemical	and	biological	weapons	and	nn1	cc	jj	nn2	cc
5	chemical	and	biological	weapons	in	nn1	cc	jj	nn2	ii
10	chemical	and	biological	weapons	programs	jj	cc	jj	nn2	nn2
6	chemical	and	biological	weapons	that	nn1	cc	jj	nn2	cst
5	chemical	or	biological	weapons	in	jj	cc	jj	nn2	ii
8	chemical	weapons	and	biological	weapons	jj	nn2	cc	jj	nn2
8	chemical	weapons	or	biological	weapons	jj	nn2	cc	jj	nn2
5	City	with	big	news	breaking	nn1	iw	jj	nn1	vvg
5	Civil	Rights	and	Black	Power	jj	nn2	cc	jj	nn1
15	Clifford	the	Big	Red	Dog	np1	at	jj	jj	nn1
5	clouds	in	the	blue	sky	nn2	ii	at	jj	nn1
11	cognitive	and	behavioral	efforts	to	jj	cc	jj	nn2	to
5	collapse	into	a	black	hole	vvi	ii	at1	jj	nn1
5	combination	of	bad	luck	and	nn1	io	jj	nn1	cc
11	come	as	a	big	surprise	vvi	ii	at1	jj	nn1
5	come	from	a	big	family	vv0	ii	at1	jj	nn1
7	come	to	a	bad	end	vvi	ii	at1	jj	nn1
8	comes	at	a	bad	time	vvz	ii	at1	jj	nnt1
5	comes	from	a	broken	home	vvz	ii	at1	jj	nn1
7	coming	to	the	big	screen	vvg	ii	at	jj	nn1
8	commander	of	British	forces	in	nn1	io	jj	nn2	ii
5	compete	with	the	big	boys	vvi	iw	at	jj	nn2
5	compete	with	the	big	guys	vvi	iw	at	jj	nn2
11	Comprehensive	Test	of	Basic	Skills	jj	nn1	io	jj	nn2
5	Conflict	in	Big-Time	College	Sports	nn1	ii	jj	nn1	nn2
9	constitutional	amendment	for	a	balanced	jj	nn1	if	at1	jj
11	constitutional	amendment	requiring	a	balanced	jj	nn1	vvg	at1	jj
17	continue	after	this	brief	message	vvi	ii	dd1	jj	nn1
14	continues	after	this	brief	message	vvz	ii	dd1	jj	nn1
7	could	be	a	big	mistake	vm	vbi	at1	jj	nn1
10	could	be	a	big	problem	vm	vbi	at1	jj	nn1
6	could	be	a	bumpy	ride	vm	vbi	at1	jj	nn1
10	could	be	bad	news	for	vm	vbi	jj	nn1	if
11	could	be	in	big	trouble	vm	vbi	ii	jj	nn1
18	could	have	a	big	impact	vm	vhi	at1	jj	nn1
5	could	have	broad	implications	for	vm	vhi	jj	nn2	if
46	could	make	a	big	difference	vm	vvi	at1	jj	nn1
12	cover	a	broad	range	of	vv0	at1	jj	nn1	io
5	covered	a	broad	range	of	vvd	at1	jj	nn1	io
25	covering	the	big	stories	of	vvg	at	jj	nn2	io
12	covers	a	broad	range	of	vvz	at1	jj	nn1	io
14	cracked	black	pepper	to	taste	jj	jj	nn1	to	vvi
5	Created	a	Brave	New	World	vvd	at1	jj	jj	nn1
12	Creature	from	the	Black	Lagoon	nn1	ii	at	jj	nn1
8	Creature	From	the	Black	Lagoon	nn1	ii	at	jj	nn1
104	cup	firmly	packed	brown	sugar	nn1	rr	vvn	jj	nn1
13	cup	packed	dark	brown	sugar	nn1	vvd	jj	jj	nn1
67	cup	packed	light	brown	sugar	nn1	vvd	jj	jj	nn1
8	cups	firmly	packed	brown	sugar	vvz	rr	vvn	jj	nn1
6	cups	packed	light	brown	sugar	vvz	jj	jj	jj	nn1
5	Curly	Hair	and	Big	Feet	jj	nn1	cc	jj	nn2
7	dark	hair	and	blue	eyes	jj	nn1	cc	jj	nn2
10	dark	hair	and	brown	eyes	jj	nn1	cc	jj	nn2
8	day	in	the	big	leagues	nnt1	ii	at	jj	nn2
8	day	or	a	bad	day	nnt1	cc	at1	jj	nnt1
11	death	of	a	black	man	nn1	io	at1	jj	nn1
5	death	of	his	beloved	wife	nn1	io	appge	jj	nn1
7	death	or	serious	bodily	injury	nn1	cc	jj	jj	nn1
5	debate	in	the	black	community	nn1	ii	at	jj	nn1
6	deliver	the	bad	news	to	vvi	at	jj	nn1	ii
11	Department	of	Biological	Sciences	at	nn1	io	jj	nn2	ii
6	desire	for	the	beatific	vision	nn1	if	at	jj	nn1
7	develop	chemical	and	biological	weapons	vvi	jj	cc	jj	nn2
6	developed	bac	round	of	a	vvn	jj	nn1	io	at1
8	Devices	with	Appropriate	Mottos	British	nn2	iw	jj	nn2	jj
16	Devil	in	a	Blue	Dress	nn1	ii	at1	jj	nn1
5	diabetes	in	the	Black	community	nn1	ii	at	jj	nn1
5	did	a	brilliant	job	of	vdd	at1	jj	nn1	io
9	die	of	a	broken	heart	vvi	io	at1	jj	nn1
17	died	of	a	broken	heart	vvd	io	at1	jj	nn1
7	died	of	a	broken	neck	vvd	io	at1	jj	nn1
5	digitally	reproduced	on	backlit	paper	rr	vvn	ii	jj	nn1
9	directly	to	the	bottom	line	rr	ii	at	jj	nn1
9	director	of	the	Behavioral	Medicine	nn1	io	at	jj	nn1
6	do	a	brisk	business	in	vd0	at1	jj	nn1	ii
10	do	bad	things	happen	to	vd0	jj	nn2	vv0	ii
14	doing	a	brisk	business	in	vdg	at1	jj	nn1	ii
5	doing	a	brisk	business	selling	vdg	at1	jj	nn1	vvg
5	dollars	on	the	black	market	nnu2	ii	at	jj	nn1
7	down	at	her	bare	feet	rp	ii	appge	jj	nn2
7	down	at	his	bare	feet	rp	ii	appge	jj	nn2
7	down	in	a	big	way	rp	ii	at1	jj	nn1
5	down	on	a	bipartisan	basis	rp	ii	at1	jj	nn1
8	down	on	the	bottom	step	rp	ii	at	jj	nn1
25	down	to	the	bottom	line	rp	ii	at	jj	nn1
8	down	with	a	bad	case	rp	iw	at1	jj	nn1
18	dressed	in	a	black	suit	vvn	ii	at1	jj	nn1
5	dressed	in	a	blue	suit	vvn	ii	at1	jj	nn1
9	dressed	in	black	jeans	and	vvn	ii	jj	nn2	cc
6	dressed	in	blue	jeans	and	vvn	ii	jj	nn2	cc
5	driven	by	the	bottom	line	vvn	ii	at	jj	nn1
24	Dynamic	Indicators	of	Basic	Early	jj	nn2	io	jj	jj
5	each	other	a	big	hug	ppx221	ppx222	at1	jj	nn1
14	economy	is	in	bad	shape	nn1	vbz	ii	jj	nn1
7	educator	with	a	basic	science	nn1	iw	at1	jj	nn1
5	effect	on	the	bottom	line	nn1	ii	at	jj	nn1
5	egg	white	and	bovine	plasma	nn1	nn1	cc	jj	nn1
5	elected	the	first	Black	mayor	vvn	at	md	jj	nn1
5	electricity	and	other	basic	services	nn1	cc	jj	jj	nn2
9	embargo	against	the	Bosnian	Muslims	nn1	ii	at	jj	nn2
5	embargo	on	the	Bosnian	government	nn1	ii	at	jj	nn1
5	embargo	on	the	Bosnian	Muslims	nn1	ii	at	jj	nn2
10	Embroidery	on	black	cotton	cloth	nn1	ii	jj	nn1	nn1
5	emissions	of	black	carbon	and	nn2	io	jj	nn1	cc
9	emotional	and	behavioral	problems	in	jj	cc	jj	nn2	ii
5	emphasis	on	the	bottom	line	nn1	ii	at	jj	nn1
6	encompass	a	broad	range	of	vv0	at1	jj	nn1	io
11	endless	forms	most	beautiful	and	jj	nn2	rgt	jj	cc
41	era	of	big	government	is	nn1	io	jj	nn1	vbz
6	escaped	a	bases-loaded	jam	in	vvd	at1	jj	nn1	ii
7	especially	in	the	black	community	rr	ii	at	jj	nn1
6	even	in	the	best-case	scenario	rr	ii	at	jj	nn1
13	except	for	a	brief	period	ii21	ii22	at1	jj	nn1
5	exist	between	baptized	persons	without	vvi	ii	jj	nn2	iw
9	Expecting	big	things	out	of	vvg	jj	nn2	ii21	ii22
5	extending	the	Bush-era	tax	cuts	vvg	at	jj	nn1	nn2
7	eye	on	the	big	picture	nn1	ii	at	jj	nn1
20	eye	on	the	bottom	line	nn1	ii	at	jj	nn1
5	factual	accuracy	of	the	broad	jj	nn1	io	at	jj
6	fair	and	balanced	look	at	jj	cc	jj	nn1	ii
10	fall	into	two	broad	categories	vv0	ii	mc	jj	nn2
5	falling	into	a	black	hole	vvg	ii	at1	jj	nn1
5	falls	into	the	black	hole	vvz	ii	at	jj	nn1
8	far	off	the	beaten	path	rl	ii	at	jj	nn1
6	far	off	the	beaten	track	rl	ii	at	jj	nn1
6	father	was	a	Baptist	minister	nn1	vbdz	at1	jj	nn1
13	Fear	of	a	Black	Planet	nn1	io	at1	jj	nn1
10	female	students	who	were	blind	jj	nn2	pnqs	vbdr	jj
5	fence	topped	with	barbed	wire	nn1	vvn	iw	jj	nn1
5	few	bright	spots	in	the	da2	jj	nn2	ii	at
15	fight	to	the	bitter	end	vvi	ii	at	jj	nn1
5	fighting	between	rival	black	factions	vvg	ii	jj	jj	nn2
16	find	out	why	bad	situations	vvi	rp	rrq	jj	nn2
18	firmly	packed	brown	sugar	cup	rr	vvn	jj	nn1	nn1
37	firmly	packed	dark	brown	sugar	rr	vvn	jj	jj	nn1
83	firmly	packed	light	brown	sugar	rr	vvn	jj	jj	nn1
5	first	big	break	came	in	md	jj	nn1	vvd	ii
9	first	big	break	in	the	md	jj	nn1	ii	at
5	first	big	test	of	the	md	jj	nn1	io	at
6	first	black	chairman	of	the	md	jj	nn1	io	at
7	first	Black	head	coach	of	md	jj	jj	nn1	io
5	first	black	man	to	play	md	jj	nn1	to	vvi
7	first	black	man	to	win	md	jj	nn1	to	vvi
7	first	Black	man	to	win	md	jj	nn1	to	vvi
8	first	black	member	of	the	md	jj	nn1	io	at
11	first	black	player	in	the	md	jj	nn1	ii	at
5	first	black	president	in	the	md	jj	nn1	ii	at
5	first	black	president	of	South	md	jj	nn1	io	np1
11	first	black	president	of	the	md	jj	nn1	io	at
6	first	Black	president	of	the	md	jj	nn1	io	at
5	first	black	student	to	enroll	md	jj	nn1	to	vvi
8	first	Black	woman	to	be	md	jj	nn1	to	vbi
9	first	Black	woman	to	head	md	jj	nn1	to	vvi
7	first	Black	woman	to	hold	md	jj	nn1	to	vvi
7	first	Black	woman	to	receive	md	jj	nn1	to	vvi
5	first	Black	woman	to	serve	md	jj	nn1	to	vvi
11	first	Black	woman	to	win	md	jj	nn1	to	vvi
6	first	black	woman	to	win	md	jj	nn1	to	vvi
5	flashing	red	and	blue	lights	vvg	jj	cc	jj	nn2
7	focus	on	the	big	picture	vvi	ii	at	jj	nn1
14	focus	on	the	bottom	line	nn1	ii	at	jj	nn1
5	focus	on	the	bottom	line	vvi	ii	at	jj	nn1
8	focused	on	the	big	picture	vvn	ii	at	jj	nn1
9	focused	on	the	bottom	line	vvn	ii	at	jj	nn1
7	following	is	a	brief	description	jj	vbz	at1	jj	nn1
5	food	and	other	basic	necessities	nn1	cc	jj	jj	nn2
6	foot	on	the	bottom	step	nn1	ii	at	jj	nn1
19	for	a	balanced	budget	amendment	if	at1	jj	nn1	nn1
11	for	a	balanced	budget	and	if	at1	jj	nn1	cc
12	for	a	big	chunk	of	if	at1	jj	nn1	io
5	for	a	big	growth	spurt	if	at1	jj	nn1	nn1
7	for	a	big	night	out	if	at1	jj	nnt1	rp
6	for	a	big	tax	cut	if	at1	jj	nn1	nn1
8	for	a	bird's-eye	view	of	if	at1	jj	nn1	io
7	For	a	brief	moment	he	if	at1	jj	nn1	pphs1
7	for	a	brief	moment	I	if	at1	jj	nn1	ppis1
5	For	a	brief	moment	I	if	at1	jj	nn1	ppis1
6	for	a	brief	moment	in	if	at1	jj	nn1	ii
5	for	a	brief	moment	she	if	at1	jj	nn1	pphs1
9	For	a	brief	period	in	if	at1	jj	nn1	ii
31	for	a	brief	period	of	if	at1	jj	nn1	io
11	for	a	brief	time	in	if	at1	jj	nnt1	ii
8	for	a	broad	array	of	if	at1	jj	nn1	io
48	for	a	broad	range	of	if	at1	jj	nn1	io
13	for	a	broad	spectrum	of	if	at1	jj	nn1	io
5	for	a	few	brief	moments	if	at1	da2	jj	nn2
8	for	a	very	brief	period	if	at1	rg	jj	nn1
7	for	a	young	black	man	if	at1	jj	jj	nn1
5	for	biological	and	chemical	weapons	if	jj	cc	jj	nn2
5	for	Biological	Studies	in	La	if	jj	nn2	ii	np1
5	for	Biomedical	Ethics	at	Stanford	if	jj	nn	ii	np1
9	for	Biomedical	Ethics	at	the	if	jj	nn	ii	at
6	for	Biomedical	Research	in	Cambridge	if	jj	nn1	ii	np1
6	for	Biomedical	Research	in	San	if	jj	nn1	ii	np1
6	for	black	men	and	women	if	jj	nn2	cc	nn2
6	for	brief	periods	of	time	if	jj	nn2	io	nnt1
7	for	chemical	and	biological	warfare	if	nn1	cc	jj	nn1
12	for	chemical	and	biological	weapons	if	nn1	cc	jj	nn2
6	for	Children	with	Behavioral	Disorders	if	nn2	iw	jj	nn2
5	for	emotional	or	behavioral	problems	if	jj	cc	jj	nn2
12	for	fair	and	balanced	news	if	jj	cc	jj	nn1
5	for	good	and	bad	news	rr21	rr22	cc	jj	nn1
9	for	lesbian	and	bisexual	women	if	nn1	cc	jj	nn2
15	for	Research	in	Black	Culture	if	nn1	ii	jj	nn1
39	for	Strategic	and	Budgetary	Assessments	if	jj	cc	jj	nn2
11	for	students	with	behavioral	disorders	if	nn2	iw	jj	nn2
5	for	the	bad	guys	to	if	at	jj	nn2	to
14	for	the	balanced	budget	amendment	if	at	jj	nn1	nn1
12	for	the	Basic	Law	of	if	at	jj	nn1	io
8	for	the	basic	needs	of	if	at	jj	nn2	io
5	for	the	black	middle	class	if	at	jj	jj	nn1
6	for	the	bright	lights	of	if	at	jj	nn2	io
15	for	the	British	Broadcasting	Corporation	if	at	jj	nn1	nn1
6	for	the	broad	range	of	if	at	jj	nn1	io
9	for	the	brutal	murder	of	if	at	jj	nn1	io
9	for	the	National	Black	Arts	if	at	jj	jj	nn2
5	For	The	New	Black	Woman	if	at	jj	jj	nn1
18	for	the	next	big	thing	if	at	md	jj	nn1
6	for	the	Next	Big	Thing	if	at	md	jj	nn1
5	former	British	Prime	Minister	Margaret	da	jj	jj	nn1	np1
7	fought	a	bloody	independence	war	vvd	at1	jj	nn1	nn1
7	founder	of	Black	Entertainment	Television	nn1	io	jj	nn1	nn1
7	four	behavioral	clusters	and	mean	mc	jj	nn2	cc	nn1
6	four	behavioral	clusters	and	the	mc	jj	nn2	cc	at
6	freshly	cracked	black	pepper	to	rr	jj	jj	nn1	to
33	freshly	ground	black	pepper	cup	rr	jj	jj	nn1	nn1
8	freshly	ground	black	pepper	In	rr	jj	jj	nn1	ii
7	freshly	ground	black	pepper	teaspoon	rr	jj	jj	nn1	nn1
205	freshly	ground	black	pepper	to	rr	jj	jj	nn1	to
72	Freshly	ground	black	pepper	to	rr	jj	jj	nn1	to
15	freshly	ground	black	pepper	to	rr	jj	jj	nn1	ii
12	freshly	ground	black	pepper	tsp.	rr	jj	jj	nn1	nnu
14	freshly	ground	black	pepper	until	rr	jj	jj	nn1	cs
12	from	a	bad	case	of	ii	at1	jj	nn1	io
35	from	a	broad	range	of	ii	at1	jj	nn1	io
14	from	a	broad	spectrum	of	ii	at1	jj	nn1	io
8	from	a	broken	home	and	ii	at1	jj	nn1	cc
5	from	a	brown	paper	bag	ii	at1	jj	nn1	nn1
7	from	basic	combat	training	at	ii	jj	nn1	nn1	ii
6	from	the	Behavioral	Risk	Factor	ii	at	jj	nn1	nn1
9	from	the	bottom	half	of	ii	at	jj	nn1	io
7	from	the	bright	lights	of	ii	at	jj	nn2	io
5	from	the	Congressional	Black	Caucus	ii	at	jj	jj	nn1
5	from	your	busy	schedule	to	ii	appge	jj	nn1	to
8	front	of	a	blue	screen	ii32	ii33	at1	jj	nn1
9	full	season	in	the	big	jj	nnt1	ii	at	jj
6	fully	developed	bac	round	of	rr	vvn	jj	nn1	io
5	funded	by	the	British	government	vvn	ii	at	jj	nn1
6	gave	a	brief	description	of	vvd	at1	jj	nn1	io
13	gave	her	a	big	hug	vvd	ppho1	at1	jj	nn1
28	gave	him	a	big	hug	vvd	ppho1	at1	jj	nn1
5	gave	him	a	big	kiss	vvd	ppho1	at1	jj	nn1
7	gave	him	a	big	smile	vvd	ppho1	at1	jj	nn1
6	gave	him	a	blank	look	vvd	ppho1	at1	jj	nn1
9	gave	his	only	begotten	son	vvd	appge	jj	jj	nn1
20	gave	me	a	big	hug	vvd	ppio1	at1	jj	nn1
11	gave	me	a	big	smile	vvd	ppio1	at1	jj	nn1
5	gay	and	bisexual	men	in	jj	cc	jj	nn2	ii
6	get	a	big	chunk	of	vvi	at1	jj	nn1	io
11	get	a	big	kick	out	vvi	at1	jj	nn1	ii21
9	get	a	big	kick	out	vv0	at1	jj	nn1	ii21
6	get	a	bird's-eye	view	of	vvi	at1	jj	nn1	io
5	Get	a	bird's-eye	view	of	vv0	at1	jj	nn1	io
7	get	big	money	out	of	vvi	jj	nn1	ii21	ii22
7	get	off	the	beaten	path	vvi	ii	at	jj	nn1
6	get	paid	the	big	bucks	vv0	vvn	at	jj	nn2
32	get	to	a	balanced	budget	vvi	ii	at1	jj	nn1
9	get	to	a	balanced	budget	vv0	ii	at1	jj	nn1
10	get	to	the	big	leagues	vvi	ii	at	jj	nn2
14	get	to	the	bottom	line	vvi	ii	at	jj	nn1
8	getting	to	a	balanced	budget	vvg	ii	at1	jj	nn1
29	gifted	and	talented	Black	students	jj	cc	jj	jj	nn2
6	girl	with	curly	brown	hair	nn1	iw	jj	jj	nn1
7	girl	with	long	black	hair	nn1	iw	jj	jj	nn1
5	girl	with	long	brown	hair	nn1	iw	jj	jj	nn1
5	give	her	a	big	hug	vvi	ppho1	at1	jj	nn1
6	give	him	a	big	hug	vvi	ppho1	at1	jj	nn1
6	give	me	a	big	hug	vv0	ppio1	at1	jj	nn1
5	give	us	a	balanced	budget	vvi	ppio2	at1	jj	nn1
9	gives	her	a	big	hug	vvz	ppho1	at1	jj	nn1
5	gives	him	a	big	hug	vvz	ppho1	at1	jj	nn1
7	go	after	the	bad	guys	vvi	ii	at	jj	nn2
6	goal	of	a	balanced	budget	nn1	io	at1	jj	nn1
5	goat-stuffed	samosas	with	black-garbanzo	salad	jj	nn2	iw	jj	nn1
10	going	through	a	bad	time	vvg	ii	at1	jj	nnt1
5	going	to	have	bad	luck	vvgk	to	vhi	jj	nn1
6	going	to	have	big	problems	vvgk	to	vhi	jj	nn2
6	golden	hair	and	blue	eyes	jj	nn1	cc	jj	nn2
6	good	and	bad	aspects	of	jj	cc	jj	nn2	io
5	good	Black	men	out	there	jj	jj	nn2	rp	rl
10	good	day	or	a	bad	jj	nnt1	cc	at1	jj
35	good	days	and	bad	days	jj	nnt2	cc	jj	nnt2
12	good	for	the	bottom	line	jj	if	at	jj	nn1
9	good	guy	or	a	bad	jj	nn1	cc	at1	jj
40	good	guys	and	bad	guys	jj	nn2	cc	jj	nn2
17	good	guys	and	the	bad	jj	nn2	cc	at	jj
20	good	guys	from	the	bad	jj	nn2	ii	at	jj
19	good	idea	or	a	bad	jj	nn1	cc	at1	jj
8	good	idea	or	bad	idea	jj	nn1	cc	jj	nn1
8	Good	idea	or	bad	idea	jj	nn1	cc	jj	nn1
9	good	in	a	bathing	suit	jj	ii	at1	jj	nn1
5	good	job	or	a	bad	jj	nn1	cc	at1	jj
80	good	news	and	bad	news	jj	nn1	cc	jj	nn1
6	Good	news	and	bad	news	jj	nn1	cc	jj	nn1
13	good	news	and	some	bad	jj	nn1	cc	dd	jj
9	good	news	and	the	bad	jj	nn1	cc	at	jj
5	good	news	is	bad	news	jj	nn1	vbz	jj	nn1
16	good	news	or	bad	news	jj	nn1	cc	jj	nn1
8	good	ones	and	bad	ones	jj	nn2	cc	jj	nn2
5	good	or	a	bad	idea	jj	cc	at1	jj	nn1
9	good	or	a	bad	thing	jj	cc	at1	jj	nn1
7	good	people	and	bad	people	jj	nn	cc	jj	nn
6	Good	riddance	to	bad	rubbish	jj	nn1	ii	jj	nn1
5	good	schools	and	bad	schools	jj	nn2	cc	jj	nn2
6	good	sides	and	bad	sides	jj	nn2	cc	jj	nn2
8	good	sign	or	a	bad	jj	nn1	cc	at1	jj
54	good	thing	or	a	bad	jj	nn1	cc	at1	jj
10	good	things	and	bad	things	jj	nn2	cc	jj	nn2
25	good	times	and	bad	times	jj	nnt2	cc	jj	nnt2
10	good	times	and	in	bad	jj	nnt2	cc	ii	jj
17	good	times	and	the	bad	jj	nnt2	cc	at	jj
7	got	a	bad	case	of	vvd	at1	jj	nn1	io
13	got	a	bad	feeling	about	vvn	at1	jj	nn1	ii
5	got	a	bad	feeling	about	vvd	at1	jj	nn1	ii
7	got	a	big	boost	from	vvd	at1	jj	nn1	ii
8	got	a	big	boost	in	vvd	at1	jj	nn1	ii
7	got	a	big	boost	when	vvd	at1	jj	nn1	cs
16	got	a	big	kick	out	vvd	at1	jj	nn1	ii21
6	got	a	big	laugh	out	vvd	at1	jj	nn1	ii21
5	got	a	big	piece	of	vvn	at1	jj	nn1	io
10	got	a	big	smile	on	vvn	at1	jj	nn1	ii
8	got	good	news	and	bad	vvn	jj	nn1	cc	jj
10	got	his	big	break	in	vvd	appge	jj	nn1	ii
9	got	his	first	big	break	vvd	appge	md	jj	nn1
5	got	some	bad	news	for	vvd	dd	jj	nn1	if
5	got	the	bright	idea	of	vvd	at	jj	nn1	io
9	got	the	bright	idea	to	vvd	at	jj	nn1	to
6	got	to	find	Blind	Lemon	vvd	to	vvi	jj	nn1
8	got	to	the	big	leagues	vvd	ii	at	jj	nn2
7	graduated	from	basic	combat	training	vvn	ii	jj	nn1	nn1
10	Great	Black	Migration	and	How	jj	jj	nn1	cc	rrq
5	Green	Bean-and-Red	Bell	Pepper	Toss	jj	jj	nn1	nn1	nn1
6	grenade	with	a	bad	haircut	nn1	iw	at1	jj	nn1
6	ground	black	pepper	cup	chopped	jj	jj	nn1	nn1	vvd
8	ground	black	pepper	In	a	jj	jj	nn1	ii	at1
9	ground	black	pepper	to	season	jj	jj	nn1	ii	nnt1
278	ground	black	pepper	to	taste	jj	jj	nn1	to	vvi
19	ground	black	pepper	to	taste	nn1	jj	nn1	to	vvi
6	ground	black	pepper	until	well	jj	jj	nn1	cs	rr
6	group	of	young	black	men	nn1	io	jj	jj	nn2
6	grouped	into	three	broad	categories	vvn	ii	mc	jj	nn2
5	growing	number	of	Black	women	jj	nn1	io	jj	nn2
5	growing	presence	of	Black	Americans	jj	nn1	io	jj	nn2
9	guess	the	big	question	is	vv0	at	jj	nn1	vbz
9	guess	the	bottom	line	is	vv0	at	jj	nn1	vbz
9	Guiding	Eyes	for	the	Blind	jj	nn2	if	at	jj
6	gurrls	and	little	black	boyz	nn2	cc	rr	jj	nn2
5	guy	in	a	black	suit	nn1	ii	at1	jj	nn1
6	guy	in	the	brown	jacket	nn1	ii	at	jj	nn1
10	guy	or	a	bad	guy	nn1	cc	at1	jj	nn1
17	guys	and	the	bad	guys	nn2	cc	at	jj	nn2
13	guys	from	the	bad	guys	nn2	ii	at	jj	nn2
19	had	a	bad	case	of	vhd	at1	jj	nn1	io
6	had	a	bad	day	at	vhd	at1	jj	nnt1	ii
6	had	a	bad	day	at	vhn	at1	jj	nnt1	ii
11	had	a	bad	experience	with	vhd	at1	jj	nn1	iw
9	had	a	bad	experience	with	vhn	at1	jj	nn1	iw
17	had	a	bad	feeling	about	vhd	at1	jj	nn1	ii
5	had	a	bad	feeling	about	vhn	at1	jj	nn1	ii
6	had	a	bad	habit	of	vhd	at1	jj	nn1	io
6	had	a	bad	reaction	to	vhd	at1	jj	nn1	ii
7	had	a	big	crush	on	vhd	at1	jj	nn1	ii
10	had	a	big	effect	on	vhd	at1	jj	nn1	ii
5	had	a	big	effect	on	vhn	at1	jj	nn1	ii
8	had	a	big	fight	with	vhd	at1	jj	nn1	iw
11	had	a	big	hand	in	vhd	at1	jj	nn1	ii
28	had	a	big	impact	on	vhd	at1	jj	nn1	ii
18	had	a	big	impact	on	vhn	at1	jj	nn1	ii
5	had	a	big	influence	on	vhn	at1	jj	nn1	ii
5	had	a	big	part	in	vhd	at1	jj	nn1	ii
7	had	a	big	role	in	vhd	at1	jj	nn1	ii
15	had	a	big	smile	on	vhd	at1	jj	nn1	ii
8	had	a	brief	affair	with	vhd	at1	jj	nn1	iw
5	had	a	brief	fling	with	vhd	at1	jj	nn1	iw
8	had	a	very	bad	feeling	vhd	at1	rg	jj	nn1
7	had	been	a	bad	idea	vhd	vbn	at1	jj	nn1
6	had	blond	hair	and	a	vhd	jj	nn1	cc	at1
8	had	chemical	and	biological	weapons	vhd	jj	cc	jj	nn2
5	had	had	a	bad	day	vhd	vhn	at1	jj	nnt1
6	had	hit	the	big	time	vhd	vvn	at	jj	nnt1
7	had	light	brown	hair	and	vhd	jj	jj	nn1	cc
6	had	long	black	hair	and	vhd	rr	jj	nn1	cc
11	had	made	a	big	mistake	vhd	vvn	at1	jj	nn1
5	had	short	brown	hair	and	vhd	rr	jj	nn1	cc
8	had	the	bad	fortune	to	vhd	at	jj	nn1	to
6	had	the	bad	habit	of	vhd	at	jj	nn1	io
5	had	the	bad	luck	of	vhd	at	jj	nn1	io
15	had	the	bad	luck	to	vhd	at	jj	nn1	to
7	had	the	bad	luck	to	vhn	at	jj	nn1	to
5	had	the	brilliant	idea	of	vhd	at	jj	nn1	io
7	had	turned	a	blind	eye	vhd	vvn	at1	jj	nn1
6	had	willed	a	big	brass	vhd	vvn	at1	jj	nn1
17	hair	and	blue	eyes	and	nn1	cc	jj	nn2	cc
6	hair	and	blue	eyes	that	nn1	cc	jj	nn2	cst
10	hair	and	bright	blue	eyes	nn1	cc	jj	jj	nn2
10	hair	and	bright	blue	eyes	nn1	cc	jj	jj	nn2
8	hair	and	clear	blue	eyes	nn1	cc	jj	jj	nn2
7	hair	and	dark	brown	eyes	nn1	cc	jj	jj	nn2
6	hair	and	pale	blue	eyes	nn1	cc	jj	jj	nn2
5	hair	and	piercing	blue	eyes	nn1	cc	jj	jj	nn2
5	hair	and	sparkling	blue	eyes	nn1	cc	jj	jj	nn2
7	hand	over	his	bald	head	nn1	ii	appge	jj	nn1
9	Hard-paste	porcelain	with	underglaze	blue	jj	nn1	iw	nn1	jj
10	has	a	bad	case	of	vhz	at1	jj	nn1	io
8	has	a	big	effect	on	vhz	at1	jj	nn1	ii
18	has	a	big	impact	on	vhz	at1	jj	nn1	ii
5	has	a	big	smile	on	vhz	at1	jj	nn1	ii
8	has	a	big	stake	in	vhz	at1	jj	nn1	ii
6	has	a	black	eye	and	vhz	at1	jj	nn1	cc
6	has	a	burning	desire	to	vhz	at1	jj	nn1	to
8	has	a	very	bright	future	vhz	at1	rg	jj	nn1
5	has	become	a	booming	business	vhz	vvn	at1	jj	nn1
5	has	been	a	bad	week	vhz	vbn	at1	jj	nnt1
5	has	been	a	big	deal	vhz	vbn	at1	jj	nn1
6	has	been	a	big	factor	vhz	vbn	at1	jj	nn1
11	has	been	a	big	help	vhz	vbn	at1	jj	nn1
8	has	been	a	big	hit	vhz	vbn	at1	jj	nn1
10	has	been	a	big	issue	vhz	vbn	at1	jj	nn1
19	has	been	a	big	part	vhz	vbn	at1	jj	nn1
14	has	been	a	big	problem	vhz	vbn	at1	jj	nn1
9	has	been	a	big	success	vhz	vbn	at1	jj	nn1
5	has	been	bad	news	for	vhz	vbn	jj	nn1	if
5	has	big	plans	for	his	vhz	jj	nn2	if	appge
9	has	big	plans	for	the	vhz	jj	nn2	if	at
8	has	big	shoes	to	fill	vhz	jj	nn2	to	vvi
6	has	biological	and	chemical	weapons	vhz	jj	cc	jj	nn2
13	has	chemical	and	biological	weapons	vhz	jj	cc	jj	nn2
